BirdID;BirthDate;NestID;SocialMother;SocialFather;GeneticMother;GenMumConfidence;GeneticFather;GenDadConfidence
2561;03/05/1991;;;;;;;
2562;04/11/1990;;;;;;;
2563;04/11/1990;;;;;;;
2564;03/05/1991;;;;;;;
2565;03/05/1991;;;;;;;
2566;04/11/1990;;;;;;;
2567;10/08/1992;;;;;;;
2568;10/08/1992;;;;;;;
2569;10/08/1992;;;;;;;
2570;10/08/1992;;;;;;;
2571;10/08/1992;;;;;;;
2572;13/12/1992;;;;;;;
2573;13/12/1992;;;;;;;
2574;10/08/1992;;;;;;;
2575;10/08/1992;;;;;;;
2576;13/12/1992;;;;;;;
2577;10/08/1992;;;;;;;
2578;13/12/1992;;;;;;;
2579;10/08/1992;;;;;;;
2580;13/12/1992;;;;;;;
2581;10/08/1992;;;;;;;
2582;13/12/1992;;;;;;;
2583;10/08/1992;;;;;;;
2584;13/12/1992;;;;;;;
2585;13/12/1992;;;;;;;
2586;10/08/1992;;;;;;;
2587;10/08/1992;;;;;;;
2588;10/08/1992;;;;;;;
2589;13/12/1992;;;;;;;
2590;10/08/1992;;;;;;;
2591;10/08/1992;;;;;;;
2592;10/08/1992;;;;;;;
2593;10/08/1992;;;;;;;
2594;13/12/1992;;;;;;;
2595;10/08/1992;;;;;;;
2596;10/08/1992;;;;;;;
2597;10/08/1992;;;;;;;
2598;10/08/1992;;;;;;;
2599;11/06/1993;;;;;;;
2600;13/12/1992;;;;;;;
2601;10/08/1992;;;;;;;
2602;10/08/1992;;;;;;;
2603;10/08/1992;;;;;;;
2604;10/08/1992;;;;;;;
2605;10/08/1992;;;;;;;
2606;13/12/1992;;;;;;;
2607;10/08/1992;;;;;;;
2608;10/08/1992;;;;;;;
2609;10/08/1992;;;;;;;
2610;10/08/1992;;;;;;;
2611;10/08/1992;;;;;;;
2612;10/08/1992;;;;;;;
2613;10/08/1992;;;;;;;
2614;10/08/1992;;;;;;;
2615;10/08/1992;;;;;;;
2616;13/12/1992;;;;;;;
2617;13/12/1992;;;;;;;
2618;13/12/1992;;;;;;;
2619;10/08/1992;;;;;;;
2620;13/12/1992;;;;;;;
2621;13/12/1992;;;;;;;
2622;10/08/1992;;;;;;;
2623;10/08/1992;;;;;;;
2624;13/12/1992;;;;;;;
2625;10/08/1992;;;;;;;
2626;10/08/1992;;;;;;;
2627;13/12/1992;;;;;;;
2628;13/12/1992;;;;;;;
2629;10/08/1992;;;;;;;
2630;13/12/1992;;;;;;;
2631;10/08/1992;;;;;;;
2632;13/12/1992;;;;;;;
2633;10/08/1992;;;;;;;
2634;10/08/1992;;;;;;;
2635;13/12/1992;;;;;;;
2636;10/08/1992;;;;;;;
2637;10/08/1992;;;;;;;
2638;10/08/1992;;;;;;;
2639;10/08/1992;;;;;;;
2640;19/05/1994;;;;;;;
2641;18/07/1993;;;;;;;
2642;18/07/1993;;;;;;;
2643;20/11/1993;;;;;;;
2644;20/11/1993;;;;;;;
2645;20/11/1993;;;;;;;
2646;20/11/1993;;;;;;;
2647;28/07/1994;;;;;;;
2648;18/07/1993;;;;;;;
2649;18/07/1993;;;;;;;
2650;18/07/1993;;;;;;;
2651;18/07/1993;;;;;;;
2652;20/11/1993;;;;;;;
2653;19/05/1994;;;;;;;
2654;07/07/1994;;;;;;;
2655;07/07/1994;;;;;;;
2656;19/05/1994;;;;;;;
2657;18/07/1993;;;;;;;
2658;20/11/1993;;;;;;;
2659;20/11/1994;;;;;;;
2660;20/11/1994;;;;;;;
2661;20/11/1994;;;;;;;
2662;20/11/1994;;;;;;;
2663;20/11/1994;;;;;;;
2664;18/07/1994;;;;;;;
2665;18/07/1994;;;;;;;
2666;18/07/1994;;;;;;;
2667;20/11/1994;;;;;;;
2668;20/11/1994;;;;;;;
2669;24/07/1995;;;;;;;
2670;20/11/1994;;;;;;;
2671;21/11/1995;;;;;;;
2672;18/07/1994;;;;;;;
2673;20/11/1994;;;;;;;
2674;20/11/1994;;;;;;;
2675;20/11/1994;;;;;;;
2676;18/07/1994;;;;;;;
2677;18/07/1994;;;;;;;
2678;20/11/1994;;;;;;;
2679;20/11/1994;;;;;;;
2680;20/11/1994;;;;;;;
2681;20/11/1994;;;;;;;
2682;18/07/1994;;;;;;;
2683;20/11/1994;;;;;;;
2684;20/11/1994;;;;;;;
2685;20/11/1994;;;;;;;
2686;20/11/1994;;;;;;;
2687;18/07/1994;;;;;;;
2688;20/11/1994;;;;;;;
2689;20/11/1994;;;;;;;
2690;20/11/1994;;;;;;;
2691;20/11/1994;;;;;;;
2692;20/11/1994;;;;;;;
2693;18/07/1994;;;;;;;
2694;18/07/1994;;;;;;;
2695;18/07/1994;;;;;;;
2696;18/07/1994;;;;;;;
2697;18/07/1994;;;;;;;
2698;20/11/1994;;;;;;;
2699;18/07/1994;;;;;;;
2700;18/07/1994;;;;;;;
2701;18/07/1994;;;;;;;
2702;18/07/1994;;;;;;;
2703;21/11/1995;;;;;;;
2704;21/11/1995;;;;;;;
2705;21/11/1995;;;;;;;
2706;21/11/1995;;;;;;;
2707;21/11/1995;;;;;;;
2708;21/11/1995;;;;;;;
2709;19/07/1995;;;;;;;
2710;19/07/1995;;;;;;;
2711;01/06/1995;;;;;;;
2712;21/11/1995;;;;;;;
2713;21/11/1995;;;;;;;
2714;19/07/1995;;;;;;;
2715;19/07/1995;;;;;;;
2716;19/07/1995;;;;;;;
2717;21/11/1995;;;;;;;
2718;21/11/1995;;;;;;;
2719;19/07/1995;;;;;;;
2720;19/07/1995;;;;;;;
2721;21/11/1995;;;;;;;
2722;19/07/1995;;;;;;;
2723;21/11/1995;;;;;;;
2724;21/11/1995;;;;;;;
2725;19/07/1995;;;;;;;
2726;19/07/1995;;;;;;;
2727;19/07/1995;;;;;;;
2728;10/08/1972;;;;;;;
2729;02/08/1972;;;;;;;
2730;07/10/1980;;;;;;;
2731;09/10/1980;;;;;;;
2732;20/12/1972;;;;;;;
2733;08/11/1980;;;;;;;
2734;24/10/1980;;;;;;;
2736;26/07/1981;;;;;;;
2737;29/07/1981;;;;;;;
2738;08/11/1980;;;;;;;
2739;26/07/1981;;;;;;;
2740;11/12/1973;;;;;;;
2741;06/04/1973;;;;;;;
2742;02/10/1980;;;;;;;
2743;09/07/1981;;;;;;;
2745;18/03/1973;;;;;;;
2746;18/03/1974;;;;;;;
2747;19/03/1974;;;;;;;
2748;05/12/1980;;;;;;;
2749;19/12/1980;;;;;;;
2750;19/12/1980;;;;;;;
2751;16/04/1977;;;;;;;
2752;10/03/1981;;;;;;;
2753;10/03/1982;;;;;;;
2754;14/04/1981;;;;;;;
2755;14/04/1981;;;;;;;
2756;14/04/1981;;;;;;;
2757;19/05/1981;;;;;;;
2758;23/02/1982;;;;;;;
2759;24/05/1981;;;;;;;
2760;16/06/1981;;;;;;;
2762;26/07/1981;;;;;;;
2763;28/07/1981;;;;;;;
2764;29/07/1982;;;;;;;
2765;04/10/1981;;;;;;;
2766;02/10/1982;;;;;;;
2767;02/10/1982;;;;;;;
2768;23/11/1982;;;;;;;
2769;23/11/1982;;;;;;;
2770;23/11/1982;;;;;;;
2771;01/12/1982;;;;;;;
2772;08/11/1980;;;;;;;
2773;24/11/1984;;;;;;;
2774;27/08/1985;;;;;;;
2775;30/12/1985;;;;;;;
2776;30/07/1986;;;;;;;
2778;31/05/1987;;;;;;;
2779;09/10/1981;;;;;;;
2780;18/12/1982;;;;;;;
2781;30/07/1981;;;;;;;
2782;30/07/1981;;;;;;;
2783;30/07/1981;;;;;;;
2784;01/05/1982;;;;;;;
2785;01/05/1982;;;;;;;
2786;30/07/1981;;;;;;;
2787;02/12/1981;;;;;;;
2788;30/07/1981;;;;;;;
2789;31/07/1981;;;;;;;
2790;03/12/1981;;;;;;;
2791;02/05/1982;;;;;;;
2792;31/07/1981;;;;;;;
2793;31/07/1981;;;;;;;
2794;03/12/1981;;;;;;;
2795;03/12/1981;;;;;;;
2796;31/07/1981;;;;;;;
2797;31/07/1981;;;;;;;
2798;31/07/1981;;;;;;;
2799;30/12/1982;;;;;;;
2800;27/08/1982;;;;;;;
2801;30/12/1982;;;;;;;
2802;30/12/1982;;;;;;;
2803;27/08/1982;;;;;;;
2804;28/06/1983;;;;;;;
2805;30/12/1982;;;;;;;
2806;27/08/1982;;;;;;;
2807;27/08/1982;;;;;;;
2808;30/12/1982;;;;;;;
2809;27/08/1982;;;;;;;
2810;27/08/1982;;;;;;;
2811;30/12/1982;;;;;;;
2812;01/06/1982;;;;;;;
2813;30/12/1982;;;;;;;
2814;27/08/1982;;;;;;;
2815;30/12/1982;;;;;;;
2816;27/08/1982;;;;;;;
2817;27/08/1982;;;;;;;
2818;30/12/1982;;;;;;;
2819;27/08/1982;;;;;;;
2820;30/12/1982;;;;;;;
2821;30/12/1982;;;;;;;
2822;27/08/1982;;;;;;;
2823;27/08/1982;;;;;;;
2824;30/12/1982;;;;;;;
2825;27/08/1982;;;;;;;
2826;02/12/1986;;;;;;;
2827;27/08/1982;;;;;;;
2828;30/12/1982;;;;;;;
2829;30/12/1982;;;;;;;
2830;30/12/1982;;;;;;;
2831;27/08/1982;;;;;;;
2832;21/05/1983;;;;;;;
2833;21/05/1983;;;;;;;
2834;23/09/1983;;;;;;;
2835;21/05/1983;;;;;;;
2836;21/05/1983;;;;;;;
2837;21/05/1983;;;;;;;
2838;21/05/1983;;;;;;;
2839;21/05/1983;;;;;;;
2840;23/09/1983;;;;;;;
2841;21/05/1983;;;;;;;
2842;23/09/1983;;;;;;;
2843;18/05/1989;;;;;;;
2844;03/05/1991;;;;;;;
2845;02/07/1990;;;;;;;
2846;13/12/1992;;;;;;;
2847;07/07/1994;;;;;;;
2848;01/06/1994;;;;;;;
2849;03/07/1996;;;;;;;
2850;21/11/1995;;;;;;;
2851;21/11/1995;;;;;;;
2853;08/11/1980;;;;;;;
2856;18/09/1974;;;;;;;
2857;18/09/1974;;;;;;;
2858;03/05/1972;;;;;;;
2859;13/05/1973;;;;;;;
2860;26/10/1980;;;;;;;
2861;19/10/1980;;;;;;;
2862;28/06/1981;;;;;;;
2863;30/07/2001;;;;;;;
2864;30/07/2001;;;;;;;
2865;30/07/2001;;;;;;;
2866;01/05/2002;;;;;;;
2867;01/05/2002;;;;;;;
2868;30/07/2001;;;;;;;
2869;02/12/2001;;;;;;;
2870;30/07/2001;;;;;;;
2871;31/07/2001;;;;;;;
2872;03/12/2001;;;;;;;
2873;02/05/2002;;;;;;;
2874;31/07/2001;;;;;;;
2875;31/07/2001;;;;;;;
2876;03/12/2001;;;;;;;
2877;03/12/2001;;;;;;;
2878;31/07/2001;;;;;;;
2879;31/07/2001;;;;;;;
2880;31/07/2001;;;;;;;
2881;30/07/2001;;;;;;;
2907;02/05/2002;;;;;;;
2908;31/07/2001;;;;;;;
2909;02/05/2002;;;;;;;
2910;31/07/2001;;;;;;;
2911;04/12/2001;;;;;;;
2913;01/08/2001;;;;;;;
2914;03/05/2002;;;;;;;
2915;01/08/2001;;;;;;;
2916;03/05/2002;;;;;;;
2918;01/08/2001;;;;;;;
2919;04/12/2001;;;;;;;
2920;04/12/2001;;;;;;;
2922;20/07/1990;;;;;;;
2923;20/07/1990;;;;;;;
2925;23/11/1988;1227;;;;;;
2926;14/03/1990;1244;;;;;;
2927;14/03/1990;1244;;;;;;
2928;25/06/1988;;;;;;;
2929;25/06/1988;;;;;;;
2930;25/06/1988;;;;;;;
2931;25/06/1988;;;;;;;
2932;25/06/1988;;;;;;;
2933;25/06/1988;;;;;;;
2934;25/06/1988;;;;;;;
2935;25/06/1988;;;;;;;
2936;11/07/1989;;;;;;;
2937;11/07/1989;;;;;;;
2938;11/07/1989;;;;;;;
2939;11/07/1989;;;;;;;
2940;11/07/1989;;;;;;;
2941;11/07/1989;;;;;;;
2942;11/07/1989;;;;;;;
2943;11/07/1989;;;;;;;
2944;11/07/1989;;;;;;;
2945;11/07/1989;;;;;;;
2946;11/07/1989;;;;;;;
2947;11/07/1989;;;;;;;
2948;11/07/1989;;;;;;;
2949;11/07/1989;;;;;;;
2950;11/07/1989;;;;;;;
2951;11/07/1989;;;;;;;
2952;11/07/1989;;;;;;;
2954;24/05/2003;;;;;;;
2955;24/05/2003;;;;;;;
2956;23/05/2003;;;;;;;
2957;22/11/2002;;;;;;;
2958;26/05/2003;;;;;;;
2959;25/05/2003;;;;919;100;510;100
2960;27/09/2003;;;;1369;100;1744;100
2962;26/03/2004;;;;1763;100;1287;100
2963;26/01/2004;;;;1672;100;1533;100
2964;28/12/2002;;;;1559;100;1435;100
2965;25/02/2004;;;;1559;100;1031;100
2966;26/02/2004;;;;1605;98;497;98
2967;29/01/2004;;;;1800;100;1572;100
2968;02/10/2003;;;;459;100;176;100
2969;30/01/2004;;;;1781;100;1395;100
2970;30/05/2003;;;;1437;100;634;100
2971;31/01/2004;;;;1612;100;1199;100
2972;30/05/2003;;;;1042;100;176;100
2973;06/02/2004;;;;;;544;100
2974;08/02/2004;;;;1024;100;1412;100
2975;09/02/2004;;;;1532;97;911;97
2976;10/10/2003;;;;1380;72;;
2977;10/02/2004;;;;1717;100;1196;100
2978;07/06/2003;;;;1892;100;1356;100
2979;12/02/2004;;;;1674;100;1543;100
2980;12/02/2004;;;;1758;83;1695;83
2981;25/10/2003;;;;1888;78;1695;78
2982;26/09/2003;;;;1491;99;1604;99
2983;02/05/2003;;;;1672;100;1533;100
2984;24/05/2003;;;;1589;100;929;100
2985;07/11/2003;;;;1765;100;921;100
2986;06/03/2004;;;;869;98;453;98
2987;22/11/2002;;;;308;98;1368;98
2988;07/03/2004;;;;930;100;1485;100
2989;07/03/2004;;;;;;1767;99
2990;16/03/2004;;;;1042;100;453;100
2991;28/11/2003;;;;832;100;1435;100
2992;17/07/2003;;;;;;;
2993;21/08/2001;;;;;;;
2994;28/12/2002;;;;;;;
2995;25/05/2003;;;;;;;
2996;19/11/2003;;;;;;;
2997;06/07/2004;1200;1222;1500;;;;
2998;17/07/2004;1186;601;1188;;;;
2999;21/07/2004;;;;;;;
3000;29/03/2004;;;;1735;100;1381;100
3001;29/03/2004;;;;1725;97;1610;97
3002;01/12/2003;;;;1782;100;1495;100
3003;11/04/2004;;;;1247;98;1795;98
3004;06/04/2004;;;;1193;100;1590;100
3005;13/08/2004;976;1437;1722;1437;99;1579;99
3006;07/08/2004;983;1170;1524;1170;100;1871;100
3007;18/08/2004;1191;1550;1695;;;;
3008;17/08/2004;968;1605;497;1605;86;2966;86
3009;17/08/2004;905;912;1750;1705;100;1750;100
3010;18/08/2004;;;;1740;100;1729;100
3011;16/08/2004;994;1401;1788;1401;100;1788;100
3012;12/08/2004;924;1247;1702;1247;100;1287;100
3013;25/08/2004;978;595;1499;595;100;1499;100
3014;26/08/2004;934;503;1214;503;100;1214;100
3015;28/08/2004;925;1510;1723;1510;100;1723;100
3016;01/09/2004;906;1589;929;1589;100;1029;100
3017;13/09/2004;;;;1415;96;1018;96
3018;11/09/2004;;;;1854;100;1029;100
3019;25/08/2004;965;1042;1577;1042;93;453;93
3020;22/10/2004;;;;1772;100;1729;100
3021;24/10/2004;;;;1558;100;1699;100
3022;27/12/2003;;;;1760;100;2972;100
3023;20/10/2004;;;;1605;100;1485;100
3024;20/10/2004;;;;1791;100;1509;100
3084;12/07/2000;;;;;;;
3085;22/10/2004;;;;1763;100;1287;100
3086;23/10/2004;;;;1536;77;1787;77
3087;28/08/2004;911;1753;1775;1753;100;1775;100
3088;04/11/2004;;;;1429;100;1886;100
3089;04/11/2004;;;;1617;100;1610;100
3090;07/05/2004;;;;1362;100;1509;100
3091;01/11/2004;;;;1665;100;1623;100
3092;01/11/2004;;;;1892;100;1356;100
3093;31/10/2004;;;;1852;100;1358;100
3094;05/09/2004;996;1891;1785;1891;100;1523;100
3095;15/08/2004;912;0;1492;3022;100;1492;100
3096;30/09/2004;1189;1674;1495;;;;
3134;30/07/1996;;;;;;;
3135;20/07/2002;;;;;;;
3136;22/11/2002;;;;;;;
3137;20/07/2002;;;;;;;
3138;22/11/2002;;;;;;;
3139;20/07/2002;;;;;;;
3140;20/07/2002;;;;;;;
3141;09/07/2003;;;;;;;
3142;08/08/2003;;;;;;;
3143;20/07/2002;;;;;;;
3144;12/07/2003;;;;;;;
3145;30/07/2003;;;;;;;
3146;05/07/2003;;;;;;;
3147;07/07/2003;;;;;;;
3148;05/07/2003;;;;;;;
3150;02/07/2003;;;;;;;
3151;04/07/2003;;;;;;;
3152;07/06/2003;;;;;;;
3153;02/07/2003;;;;;;;
3154;23/07/2003;;;;;;;
3155;20/07/2002;;;;;;;
3156;20/07/2002;;;;;;;
3157;23/07/2003;;;;;;;
3158;22/11/2002;;;;;;;
3159;22/11/2002;;;;;;;
3160;10/08/2003;;;;;;;
3161;20/07/2002;;;;;;;
3162;23/07/2002;;;;;;;
3163;23/07/2002;;;;;;;
3164;21/08/2001;;;;;;;
3165;15/07/2002;;;;;;;
3166;22/06/2002;;;;;;;
3167;21/08/2001;;;;;;;
3168;23/07/2002;;;;;;;
3169;24/07/2002;;;;;;;
3170;24/12/2001;;;;;;;
3171;21/08/2001;;;;;;;
3172;21/08/2001;;;;;;;
3173;21/08/2001;;;;;;;
3174;06/08/2002;;;;;;;
3175;18/07/2002;;;;;;;
3176;11/08/2002;;;;;;;
3177;21/08/2001;;;;;;;
3178;24/12/2001;;;;;;;
3179;21/08/2001;;;;;;;
3180;21/08/2001;;;;;;;
3181;21/08/2001;;;;;;;
3182;21/08/2001;;;;;;;
3183;21/08/2001;;;;;;;
3184;21/08/2001;;;;;;;
3185;21/08/2001;;;;;;;
3186;21/08/2001;;;;;;;
3187;21/08/2001;;;;;;;
3188;21/08/2001;;;;;;;
3189;28/08/2002;;;;;;;
3190;21/08/2001;;;;;;;
3191;19/07/2002;;;;;;;
3192;21/08/2001;;;;;;;
3193;24/08/2002;;;;;;;
3194;24/08/2002;;;;;;;
3195;24/12/2001;;;;;;;
3196;05/08/2002;;;;;;;
3197;21/08/2001;;;;;;;
3198;21/08/2001;;;;;;;
3199;24/07/2002;;;;;;;
3200;24/07/2002;;;;;;;
3201;24/07/2002;;;;;;;
3202;21/07/2002;;;;;;;
3203;22/06/2002;;;;;;;
3204;21/08/2001;;;;;;;
3205;17/07/2002;;;;;;;
3206;21/08/2001;;;;;;;
3207;21/08/2001;;;;;;;
3208;21/08/2001;;;;;;;
3209;28/08/2002;;;;;;;
3210;17/07/2002;;;;;;;
3211;21/07/2002;;;;;;;
3212;17/08/2002;;;;;;;
3213;19/07/2002;;;;;;;
3214;21/08/2002;;;;;;;
3215;24/08/2002;;;;;;;
3216;21/08/2001;;;;;;;
3217;21/08/2001;;;;;;;
3218;14/03/2001;;;;;;;
3219;05/07/2001;;;;;;;
3220;12/07/2000;;;;;;;
3221;12/07/2000;;;;;;;
3222;13/05/2001;;;;;;;
3223;12/07/2000;;;;;;;
3224;12/07/2000;;;;;;;
3225;12/07/2000;;;;;;;
3226;12/07/2000;;;;;;;
3227;12/07/2000;;;;;;;
3228;14/03/2001;;;;;;;
3229;14/03/2001;;;;;;;
3230;12/07/2000;;;;;;;
3231;12/07/2000;;;;;;;
3232;14/11/2000;;;;;;;
3233;14/03/2001;;;;;;;
3234;14/11/2000;;;;;;;
3235;02/07/2001;;;;;;;
3236;12/07/2000;;;;;;;
3237;12/07/2000;;;;;;;
3238;01/07/2001;;;;;;;
3239;14/11/2000;;;;;;;
3240;12/07/2000;;;;;;;
3241;04/06/2000;;;;;;;
3242;04/06/2000;;;;;;;
3243;04/06/2000;;;;;;;
3244;07/12/1999;;;;;;;
3245;04/08/1999;;;;;;;
3246;04/08/1999;;;;;;;
3247;04/08/1999;;;;;;;
3248;04/08/1999;;;;;;;
3249;04/08/1999;;;;;;;
3250;04/06/2000;;;;;;;
3251;05/04/2000;;;;;;;
3252;04/06/2000;;;;;;;
3253;04/06/2000;;;;;;;
3254;04/06/2000;;;;;;;
3255;04/06/2000;;;;;;;
3256;04/06/2000;;;;;;;
3257;05/04/2000;;;;;;;
3258;04/06/2000;;;;;;;
3259;04/06/2000;;;;;;;
3260;07/12/1999;;;;;;;
3261;04/06/2000;;;;;;;
3262;05/04/2000;;;;;;;
3263;07/12/1999;;;;;;;
3264;04/08/1999;;;;;;;
3265;07/12/1999;;;;;;;
3266;03/08/2000;;;;;;;
3267;04/06/2000;;;;;;;
3268;04/06/2000;;;;;;;
3269;04/06/2000;;;;;;;
3270;04/06/2000;;;;;;;
3271;04/06/2000;;;;;;;
3272;04/06/2000;;;;;;;
3273;07/12/1999;;;;;;;
3274;07/12/1999;;;;;;;
3275;05/04/2000;;;;;;;
3276;04/06/2000;;;;;;;
3277;07/12/1999;;;;;;;
3278;14/08/1998;;;;;;;
3279;16/04/1999;;;;;;;
3280;07/07/1999;;;;;;;
3281;03/07/1999;;;;;;;
3282;04/07/1999;;;;;;;
3283;17/12/1998;;;;;;;
3284;21/08/1999;;;;;;;
3285;13/07/1999;;;;;;;
3286;16/04/1999;;;;;;;
3287;16/04/1999;;;;;;;
3288;16/04/1999;;;;;;;
3289;11/07/1999;;;;;;;
3290;16/04/1999;;;;;;;
3291;06/08/1999;;;;;;;
3292;06/08/1999;;;;;;;
3293;16/04/1999;;;;;;;
3294;17/12/1998;;;;;;;
3295;16/06/1999;475;1186;1184;;;;
3296;16/04/1999;;;;;;;
3297;16/04/1999;;;;;;;
3298;16/04/1999;;;;;;;
3299;17/12/1998;;;;;;;
3300;15/09/1999;;;;;;;
3301;13/07/1999;;;;;;;
3302;18/07/1999;;;;;;;
3303;16/04/1999;;;;;;;
3304;02/07/1999;;;;;;;
3305;15/08/1999;;;;;;;
3306;03/08/1999;;;;;;;
3307;16/04/1999;;;;;;;
3308;02/07/1999;;;;;;;
3309;02/07/1999;;;;;;;
3310;17/12/1998;;;;;;;
3311;16/04/1999;;;;;;;
3312;16/04/1999;;;;;;;
3313;12/07/1999;;;;;;;
3314;16/04/1999;;;;;;;
3315;04/07/1999;;;;;;;
3316;17/12/1998;;;;;;;
3317;17/12/1998;;;;;;;
3318;17/08/1999;;;;;;;
3319;05/07/1999;;;;;;;
3320;17/12/1998;;;;;;;
3321;16/04/1999;;;;;;;
3322;14/08/1998;;;;;;;
3323;16/04/1999;;;;;;;
3324;21/04/1998;;;;;;;
3325;13/04/1999;;;;;;;
3326;14/04/1999;;;;;;;
3327;14/04/1999;;;;;;;
3328;11/04/1999;;;;;;;
3329;20/02/1999;;;;;;;
3330;12/04/1999;;;;;;;
3331;02/05/1999;;;;;;;
3332;14/04/1999;;;;;;;
3333;24/08/1998;;;;;;;
3334;16/04/1999;;;;;;;
3335;13/04/1999;;;;;;;
3336;15/04/1999;;;;;;;
3337;15/04/1999;;;;;;;
3338;14/04/1999;;;;;;;
3339;13/04/1999;;;;;;;
3340;20/02/1999;;;;;;;
3341;20/02/1999;;;;;;;
3342;12/04/1999;;;;;;;
3343;17/04/1999;;;;;;;
3344;20/01/1998;;;;;;;
3345;22/09/1998;;;;;;;
3346;25/05/1998;;;;;;;
3347;20/01/1998;;;;;;;
3348;10/04/1998;;;;;;;
3349;08/08/1997;;;;;;;
3350;05/08/1998;;;;;;;
3351;10/04/1998;;;;;;;
3352;06/08/1998;;;;;;;
3353;10/04/1998;;;;;;;
3354;05/07/1998;;;;;;;
3355;20/08/1998;;;;;;;
3356;20/07/1998;;;;;;;
3357;11/12/1997;;;;;;;
3358;10/04/1998;;;;;;;
3359;13/07/1998;;;;;;;
3360;10/04/1998;;;;;;;
3361;18/02/1998;;;;;;;
3362;08/01/1998;;;;;;;
3363;08/01/1998;;;;;;;
3364;24/12/1997;;;;;;;
3365;07/02/1997;;;;;;;
3366;24/12/1997;;;;;;;
3367;26/12/1997;;;;;;;
3368;07/02/1997;;;;;;;
3369;12/06/1997;;;;;;;
3370;12/06/1997;;;;;;;
3371;17/01/1998;;;;;;;
3372;07/02/1997;;;;;;;
3373;12/06/1997;;;;;;;
3374;21/12/1997;;;;;;;
3375;10/10/1997;;;;;;;
3376;07/02/1997;;;;;;;
3377;12/06/1997;;;;;;;
3378;19/12/1997;;;;;;;
3379;19/12/1997;;;;;;;
3380;22/12/1997;;;;;;;
3381;07/02/1997;;;;;;;
3382;23/12/1997;;;;;;;
3383;19/12/1997;;;;;;;
3384;20/12/1997;;;;;;;
3385;07/02/1997;;;;;;;
3386;10/10/1997;;;;;;;
3387;26/12/1997;;;;;;;
3388;12/06/1997;;;;;;;
3389;12/06/1997;;;;;;;
3390;12/06/1997;;;;;;;
3391;12/06/1997;;;;;;;
3392;12/06/1997;;;;;;;
3393;21/12/1997;;;;;;;
3394;27/12/1997;;;;;;;
3395;22/12/1997;;;;;;;
3396;07/02/1997;;;;;;;
3397;21/12/1997;;;;;;;
3398;07/02/1997;;;;;;;
3399;12/06/1997;;;;;;;
3400;08/01/1998;;;;;;;
3401;31/12/1997;;;;;;;
3402;24/12/1997;;;;;;;
3403;21/12/1997;;;;;;;
3404;05/07/1997;;;;;;;
3405;02/12/1996;;;;;;;
3406;02/12/1996;;;;;;;
3407;30/07/1996;;;;;;;
3408;30/07/1996;;;;;;;
3409;10/07/1997;;;;;;;
3410;02/12/1996;;;;;;;
3411;30/07/1996;;;;;;;
3412;30/07/1996;;;;;;;
3413;30/07/1996;;;;;;;
3414;02/12/1996;;;;;;;
3415;30/07/1996;;;;;;;
3416;02/12/1996;;;;;;;
3417;02/12/1996;;;;;;;
3418;19/06/1997;43;454;221;;;;
3419;01/05/1997;40;504;44;;;;
3420;02/12/1996;;;;;;;
3421;02/12/1996;;;;;;;
3422;30/07/1996;;;;;;;
3423;05/07/1997;;;;;;;
3424;30/07/1996;;;;;;;
3425;30/07/1996;;;;;;;
3426;30/07/1996;;;;;;;
3427;30/07/1996;;;;;;;
3428;30/07/1996;;;;;;;
3429;02/12/1996;;;;;;;
3430;30/07/1996;;;;;;;
3431;02/12/1996;;;;;;;
3432;30/07/1996;;;;;;;
3433;11/01/2004;;;;;;;
3434;11/01/2004;;;;;;;
3435;11/01/2004;;;;;;;
3436;11/01/2004;;;;;;;
3437;11/11/2004;;;;;;;
3438;11/11/2004;;;;;;;
3439;11/11/2004;;;;;;;
3440;11/11/2004;;;;;;;
3441;12/09/2004;;;;;;;
3442;11/11/2004;;;;;;;
3444;02/01/2005;;;;1764;100;1711;100
3445;06/04/2005;;;;1605;100;497;100
3446;08/04/2005;;;;;;1591;27
3447;11/04/2005;;;;1501;100;1773;100
3448;08/04/2005;;;;2984;100;501;100
3449;11/04/2005;;;;1614;100;1767;100
3450;11/04/2005;;;;1506;100;1720;100
3451;13/04/2005;;;;2987;100;1739;100
3452;13/04/2005;;;;1361;100;1553;100
3453;15/10/2004;;;;1563;100;510;100
3454;17/10/2004;;;;2978;100;1196;100
3455;16/04/2005;;;;1697;100;1796;100
3456;13/06/2004;;;;1580;100;1512;100
3457;15/04/2005;;;;1717;100;1797;100
3458;17/02/2005;;;;;;1610;99
3459;18/04/2005;;;;1275;100;1610;100
3460;18/04/2005;;;;1725;100;1587;100
3461;16/04/2005;;;;1403;100;1533;100
3462;16/04/2005;;;;1403;100;1533;100
3463;22/10/2004;;;;1778;100;1607;100
3464;22/10/2004;;;;1778;100;1607;100
3465;23/03/2005;;;;;;;
3466;23/03/2005;;;;;;;
3467;25/10/2004;;;;;;;
3468;29/03/2005;;;;;;;
3469;28/10/2004;;;;;;;
3470;28/03/2005;;;;;;;
3471;27/10/2004;;;;;;;
3472;06/06/2005;1209;1873;1884;;;;
3473;27/10/2004;;;;;;;
3474;28/10/2004;;;;;;;
3477;01/11/2004;;;;;;;
3478;31/10/2004;;;;;;;
3479;03/04/2005;;;;;;;
3480;02/11/2004;;;;;;;
3481;02/04/2005;;;;;;;
3482;02/04/2005;;;;;;;
